	pmcid	question	relevancy
0	3544059	21	0
0	3544066	21	0
0	3544802	21	0
0	3546453	21	1
0	3546840	21	0
0	3547745	21	0
0	3548373	21	0
0	3548701	21	0
0	3548782	21	0
0	3550598	21	0
0	3551686	21	1
0	3551717	21	0
0	3552688	21	0
0	3554980	21	0
0	3558347	21	0
0	3558399	21	0
0	3560162	21	0
0	3560658	21	0
0	3561114	21	0
0	3561230	21	0
0	3561678	21	0
0	3561694	21	1
0	3561725	21	0
0	3564269	21	2
0	3564740	21	0
0	3565138	21	0
0	3565923	21	0
0	3571903	21	0
0	3572583	21	0
0	3572670	21	0
0	3573453	21	0
0	3573459	21	0
0	3573493	21	0
0	3573972	21	0
0	3573973	21	0
0	3574544	21	0
0	3574827	21	0
0	3574830	21	0
0	3582556	21	0
0	3582914	21	0
0	3583751	21	0
0	3587862	21	0
0	3588206	21	0
0	3590438	21	0
0	3591276	21	0
0	3594818	21	0
0	3598467	21	0
0	3598816	21	0
0	3599229	21	0
0	3600228	21	0
0	3603077	21	0
0	3604578	21	0
0	3608083	21	0
0	3608973	21	0
0	3609819	21	0
0	3610196	21	0
0	3612306	21	0
0	3614034	21	0
0	3614293	21	0
0	3614763	21	0
0	3616853	21	0
0	3616859	21	0
0	3616868	21	0
0	1036735	22	0
0	1044109	22	0
0	1044652	22	0
0	1044720	22	0
0	1079939	22	0
0	1081425	22	0
0	1081870	22	0
0	1082065	22	0
0	115203	22	0
0	1184083	22	0
0	1187892	22	0
0	1215513	22	0
0	1240388	22	0
0	1242259	22	0
0	1291375	22	0
0	1308822	22	0
0	1322224	22	0
0	1403776	22	0
0	1458326	22	0
0	1459264	22	0
0	1464381	22	0
0	1464384	22	0
0	149382	22	0
0	1526710	22	0
0	1538575	22	0
0	1553435	22	0
0	155650	22	0
0	1574330	22	0
0	1581458	22	0
0	1618827	22	0
0	1634861	22	0
0	1634864	22	0
0	166149	22	0
0	1712352	22	0
0	1764010	22	0
0	1779609	22	0
0	1781429	22	0
0	1784639	22	0
0	1785367	22	0
0	1802750	22	0
0	1832179	22	0
0	1863421	22	0
0	1887519	22	0
0	1894807	22	0
0	1904453	22	0
0	1925058	22	0
0	1934909	22	0
0	1940304	22	0
0	1948008	22	0
0	1964782	22	0
0	1971064	22	0
0	2008423	22	0
0	2008490	22	0
0	2025095	22	0
0	2051073	22	0
0	2094711	22	0
0	2113611	22	0
0	2116997	22	0
0	2117004	22	0
0	2117014	22	0
0	2117016	22	0
0	2117953	22	0
0	2117973	22	0
0	2117999	22	0
0	2124490	22	0
0	2124495	22	0
0	2124521	22	0
0	2137269	22	0
0	2170446	22	0
0	2174501	22	0
0	2184733	22	0
0	2192991	22	0
0	2213092	22	0
0	2226078	22	0
0	2232040	22	0
0	2234421	22	0
0	2241599	22	0
0	2241773	22	0
0	2243030	22	0
0	2244600	22	0
0	2245959	22	1
0	2267201	22	0
0	2276505	22	0
0	2277416	22	0
0	2292492	22	0
0	2311322	22	0
0	2323012	22	0
0	2365938	22	1
0	2384529	22	0
0	2384748	22	0
0	2384966	22	0
0	2385165	22	0
0	2385272	22	0
0	2385489	22	0
0	2385761	22	0
0	2385905	22	1
0	2385924	22	0
0	2396178	22	0
0	2412892	22	0
0	2423882	22	0
0	2438318	22	0
0	2442045	22	1
0	2442985	22	0
0	2447954	22	0
0	2449135	22	1
0	2467409	22	0
0	2467416	22	1
0	2475384	22	1
0	2475442	22	0
0	2475475	22	0
0	2475476	22	0
0	2475483	22	0
0	2475515	22	0
0	2478665	22	1
0	2478777	22	0
0	2478791	22	0
0	2479080	22	0
0	2480096	22	0
0	2480296	22	0
0	2490671	22	0
0	2503992	22	0
0	2526417	22	0
0	2531081	22	0
0	2533016	22	0
0	2533303	22	0
0	2546371	22	1
0	2546372	22	1
0	2556666	22	0
0	2556668	22	0
0	2562359	22	1
0	2569193	22	0
0	2572606	22	0
0	2575197	22	1
0	2576766	22	0
0	2576823	22	0
0	2576858	22	0
0	2582703	22	0
0	2584009	22	0
0	2584083	22	0
0	2588582	22	0
0	2595200	22	0
0	2596112	22	0
0	2602194	22	0
0	2605737	22	0
0	2606497	22	0
0	2613894	22	0
0	2615009	22	0
0	2615010	22	0
0	2627183	22	0
0	2627994	22	0
0	2628084	22	0
0	2630042	22	0
0	2630321	22	0
0	2634770	22	0
0	2635350	22	0
0	2637256	22	0
0	2640347	22	0
0	2642515	22	0
0	2644320	22	1
0	2656322	22	0
0	2659845	22	1
0	2662842	22	0
0	2666465	22	0
0	2672256	22	0
0	2672280	22	0
0	2684974	22	0
0	2686629	22	0
0	2687602	22	0
0	2687608	22	0
0	2687673	22	0
0	2687697	22	0
0	2687910	22	0
0	2690826	22	0
0	2693609	22	0
0	2695424	22	0
0	2699069	22	0
0	2699222	22	0
0	2700229	22	0
0	2700233	22	0
0	2702819	22	0
0	2702831	22	0
0	2702879	22	0
0	2702886	22	0
0	2702911	22	0
0	2702939	22	0
0	2702949	22	0
0	2702956	22	0
0	2702963	22	0
0	2702964	22	0
0	2702983	22	0
0	2704174	22	0
0	2709968	22	0
0	2713957	22	0
0	2718204	22	0
0	2719756	22	0
0	2721575	22	0
0	2726470	22	1
0	2726496	22	0
0	2726511	22	0
0	2726540	22	0
0	2730572	22	0
0	2732011	22	0
0	2734076	22	0
0	2735164	22	0
0	2736155	22	1
0	2740076	22	0
0	2740088	22	0
0	2740171	22	1
0	2740219	22	0
0	2740296	22	0
0	2740314	22	0
0	2740316	22	0
0	2740321	22	0
0	2740323	22	0
0	2749206	22	0
0	2765939	22	0
0	2766366	22	0
0	2766912	22	0
0	2769305	22	0
0	2769404	22	0
0	2769446	22	0
0	2769450	22	0
0	2769453	22	0
0	2777860	22	0
0	2778823	22	0
0	2778945	22	0
0	2779295	22	0
0	2782170	22	0
0	2783043	22	0
0	2783065	22	0
0	2783087	22	0
0	2783113	22	0
0	2783137	22	0
0	2784507	22	0
0	2784508	22	0
0	2784516	22	0
0	2784517	22	0
0	2784782	22	0
0	2784966	22	0
0	2792227	22	0
0	2794249	22	0
0	2794498	22	0
0	2795859	22	0
0	2796990	22	0
0	2798987	22	0
0	2799006	22	0
0	2799065	22	0
0	2799961	22	0
0	2799976	22	0
0	2803824	22	0
0	2803845	22	0
0	2803886	22	0
0	2803895	22	0
0	2803950	22	0
0	2804729	22	0
0	2804735	22	0
0	2805604	22	0
0	2806879	22	0
0	2808165	22	0
0	2809462	22	0
0	2809463	22	0
0	2810817	22	0
0	2814196	22	0
0	2815845	22	0
0	2816793	22	0
0	2820006	22	0
0	2820011	22	0
0	2820289	22	0
0	2821651	22	2
0	2822299	22	0
0	2823152	22	0
0	2825137	22	0
0	2827045	22	0
0	2830981	22	0
0	2831897	22	0
0	2834661	22	0
0	2840968	22	0
0	2843129	22	0
0	2844392	22	0
0	2844848	22	0
0	2848339	22	0
0	2850845	22	0
0	2850982	22	0
0	2855071	22	0
0	2855434	22	0
0	2857854	22	0
0	2860420	22	0
0	2862670	22	0
0	2871269	22	0
0	2872286	22	0
0	2876857	22	0
0	2878678	22	0
0	2882051	22	0
0	2886876	22	0
0	2893317	22	0
0	2894825	22	0
0	2896347	22	0
0	2900090	22	0
0	2903525	22	0
0	2903549	22	0
0	2905518	22	0
0	2906982	22	0
0	2908657	22	0
0	2908659	22	0
0	2909170	22	0
0	2910374	22	0
0	2912801	22	0
0	2913812	22	0
0	2925354	22	0
0	2926877	22	0
0	2931644	22	0
0	2933119	22	0
0	2936677	22	0
0	2940929	22	0
0	2943109	22	0
0	2952112	22	0
0	2954310	22	0
0	2956247	22	0
0	2963801	22	0
0	2964038	22	0
0	2966576	22	0
0	2967696	22	0
0	2967700	22	0
0	2972760	22	0
0	2975006	22	0
0	2978453	22	0
0	2980648	22	0
0	2980725	22	0
0	2988864	22	0
0	2988923	22	0
0	2989577	22	0
0	2990092	22	0
0	2991639	22	0
0	2992067	22	0
0	2992668	22	0
0	2994118	22	0
0	2998004	22	2
0	2998026	22	2
0	3002374	22	0
0	3003209	22	0
0	3003213	22	0
0	3003221	22	0
0	3003224	22	0
0	3004409	22	0
0	3005664	22	0
0	3005686	22	0
0	3013173	22	0
0	3014832	22	0
0	3015161	22	0
0	3015229	22	1
0	3015230	22	0
0	3015242	22	0
0	3015243	22	0
0	3015251	22	0
0	3015265	22	0
0	3015272	22	1
0	3015275	22	2
0	3015288	22	0
0	3015299	22	0
0	3015310	22	0
0	3015324	22	0
0	3015359	22	2
0	3015360	22	0
0	3015374	22	0
0	3015379	22	0
0	3015397	22	0
0	3015409	22	0
0	3015410	22	0
0	3015416	22	0
0	3015465	22	0
0	3015475	22	0
0	3015476	22	0
0	3015500	22	0
0	3015501	22	0
0	3015534	22	0
0	3015535	22	2
0	3015536	22	1
0	3015542	22	0
0	3015564	22	0
0	3015595	22	0
0	3015604	22	0
0	3015651	22	0
0	3015652	22	0
0	3015668	22	2
0	3015684	22	1
0	3015685	22	0
0	3015692	22	1
0	3015693	22	0
0	3015710	22	0
0	3015793	22	2
0	3015820	22	0
0	3015862	22	0
0	3015902	22	0
0	3015953	22	0
0	3015967	22	1
0	3015968	22	0
0	3016022	22	0
0	3016127	22	0
0	3016128	22	0
0	3016271	22	0
0	3016470	22	2
0	3016484	22	1
0	3016743	22	0
0	3016797	22	0
0	3016819	22	0
0	3016820	22	0
0	3016825	22	2
0	3016836	22	0
0	3017973	22	2
0	3021287	22	0
0	3021313	22	0
0	3022598	22	0
0	3023755	22	0
0	3025402	22	0
0	3030794	22	2
0	3031185	22	0
0	3031281	22	0
0	3032221	22	0
0	3032707	22	0
0	3036636	22	0
0	3036811	22	0
0	3038627	22	0
0	3043404	22	0
0	3043439	22	0
0	3043440	22	0
0	3043574	22	0
0	3043579	22	0
0	3043580	22	0
0	3046008	22	0
0	3047773	22	0
0	3047846	22	0
0	3054432	22	0
0	3068386	22	0
0	3072212	22	0
0	3073784	22	0
0	3073785	22	0
0	3073806	22	0
0	3073917	22	0
0	3075172	22	0
0	3080591	22	0
0	3082221	22	0
0	3083049	22	0
0	3083058	22	0
0	3083331	22	0
0	3083335	22	0
0	3085233	22	0
0	3089795	22	0
0	3090334	22	0
0	3094313	22	0
0	3094645	22	0
0	3096026	22	0
0	3097618	22	0
0	3097779	22	0
0	3101356	22	0
0	3110133	22	0
0	3113153	22	0
0	3113158	22	0
0	3113159	22	0
0	3113162	22	0
0	3113179	22	1
0	3113180	22	0
0	3113181	22	0
0	3113191	22	0
0	3113206	22	0
0	3113814	22	0
0	3113816	22	0
0	3120752	22	0
0	3121680	22	0
0	3122099	22	0
0	3127748	22	0
0	3128041	22	0
0	3129103	22	0
0	3133514	22	0
0	3134680	22	0
0	3136068	22	0
0	3145881	22	0
0	3146002	22	0
0	3148876	22	0
0	3148888	22	0
0	3148889	22	0
0	3151210	22	0
0	3151403	22	0
0	3152915	22	0
0	3158083	22	0
0	3158108	22	0
0	3158109	22	0
0	3160386	22	0
0	3160575	22	0
0	3161456	22	0
0	3162779	22	0
0	3163221	22	0
0	3163524	22	0
0	3172631	22	0
0	3172632	22	0
0	3172722	22	0
0	3174930	22	0
0	3177411	22	0
0	3179011	22	0
0	3179312	22	0
0	3180599	22	0
0	3180666	22	0
0	3183543	22	1
0	3183690	22	0
0	3184059	22	0
0	3184515	22	0
0	3191386	22	2
0	3195323	22	0
0	3195765	22	0
0	3196249	22	0
0	3198609	22	0
0	3198695	22	0
0	3200132	22	0
0	3203844	22	0
0	3204677	22	0
0	3205519	22	0
0	3206412	22	0
0	3206858	22	0
0	3209998	22	0
0	3212963	22	0
0	3213015	22	0
0	3214511	22	0
0	3214684	22	0
0	3215177	22	0
0	3215995	22	0
0	3218128	22	0
0	3225467	22	0
0	3227160	22	0
0	3228742	22	0
0	3229021	22	0
0	3234026	22	0
0	3234147	22	0
0	3236146	22	0
0	3240798	22	0
0	3240924	22	0
0	3240925	22	0
0	3245898	22	0
0	3259020	22	0
0	3259112	22	0
0	3259374	22	0
0	3259399	22	0
0	3261086	22	0
0	3261406	22	2
0	3265521	22	0
0	3267065	22	0
0	3268705	22	0
0	3273785	22	0
0	3277335	22	0
0	3285058	22	0
0	3290887	22	0
0	3295377	22	0
0	3295586	22	0
0	3295726	22	0
0	3298780	22	0
0	3299162	22	0
0	3299191	22	0
0	3304263	22	0
0	3307086	22	0
0	3307215	22	0
0	3310715	22	0
0	3311446	22	0
0	3312202	22	0
0	3314562	22	0
0	3318885	22	0
0	3319783	22	0
0	3323416	22	0
0	3324991	22	0
0	3326831	22	0
0	3331507	22	0
0	3334215	22	0
0	3335596	22	0
0	3336494	22	0
0	3336885	22	0
0	3336915	22	0
0	3337292	22	0
0	3337867	22	0
0	3339102	22	0
0	3340949	22	0
0	3340971	22	0
0	3340974	22	0
0	3341454	22	0
0	3341635	22	0
0	3348525	22	0
0	3349817	22	0
0	3349988	22	0
0	3350059	22	0
0	3350196	22	0
0	3352193	22	0
0	3355033	22	0
0	3363056	22	0
0	3368113	22	0
0	3375095	22	0
0	3376344	22	0
0	3378440	22	0
0	3381485	22	0
0	3384959	22	0
0	3384969	22	0
0	3388350	22	0
0	3389660	22	0
0	3389664	22	0
0	3389942	22	0
0	3394989	22	0
0	3396349	22	0
0	3398111	22	0
0	3401802	22	0
0	3408354	22	0
0	3409660	22	0
0	3409885	22	0
0	3409899	22	0
0	3410771	22	0
0	3411373	22	0
0	3411456	22	0
0	3411507	22	0
0	3418006	22	0
0	3418007	22	0
0	3418018	22	0
0	3418028	22	0
0	3420031	22	0
0	3420562	22	0
0	3422458	22	0
0	3423063	22	0
0	3425592	22	0
0	3430630	22	0
0	3431046	22	0
0	3432358	22	0
0	3433555	22	0
0	3433556	22	0
0	3433566	22	0
0	3434375	22	0
0	3437059	22	0
0	3437809	22	0
0	3442737	22	0
0	3444376	22	0
0	3444896	22	0
0	3445186	22	0
0	3451573	22	0
0	3452035	22	0
0	3452136	22	0
0	3452142	22	0
0	3452152	22	0
0	3452172	22	0
0	3459166	22	0
0	3459223	22	0
0	3459711	22	0
0	3460151	22	0
0	3464797	22	0
0	3465003	22	0
0	3465004	22	0
0	3468117	22	0
0	3468180	22	0
0	3468765	22	0
0	3469333	22	0
0	3469372	22	0
0	3476081	22	0
0	3476111	22	0
0	3480841	22	0
0	3480933	22	0
0	3482542	22	0
0	3484318	22	0
0	3485110	22	0
0	3485276	22	0
0	3485531	22	0
0	3488033	22	0
0	3492044	22	0
0	3493829	22	0
0	3495206	22	0
0	3499425	22	0
0	3499903	22	0
0	3500066	22	0
0	3500067	22	0
0	3501674	22	0
0	3502286	22	0
0	3503734	22	0
0	3504311	22	0
0	3509386	22	0
0	3509387	22	0
0	3512256	22	0
0	3512262	22	0
0	3515935	22	0
0	3516949	22	0
0	3517523	22	0
0	3517753	22	0
0	3521269	22	0
0	3521816	22	0
0	3522331	22	0
0	3524367	22	0
0	3524486	22	0
0	3524623	22	0
0	3525883	22	0
0	3526886	22	0
0	3529464	22	0
0	3529578	22	0
0	3530440	22	0
0	3531305	22	0
0	3533144	22	0
0	3534626	22	0
0	3537285	22	0
0	3539107	22	0
0	3539112	22	0
0	3539461	22	0
0	3539522	22	0
0	3542893	22	0
0	3542894	22	0
0	3542900	22	0
0	3543215	22	0
0	3544060	22	0
0	3544693	22	0
0	3545734	22	0
0	3548701	22	0
0	3551405	22	0
0	3551488	22	0
0	3552364	22	0
0	3552526	22	0
0	3555203	22	0
0	3555578	22	0
0	3556879	22	0
0	3560147	22	0
0	3560560	22	0
0	3560565	22	0
0	3560658	22	0
0	3560724	22	0
0	3563627	22	0
0	3565923	22	0
0	3571980	22	0
0	3573569	22	0
0	3573785	22	0
0	3574051	22	0
0	3575664	22	0
0	3576789	22	0
0	3577455	22	0
0	3585698	22	0
0	3590337	22	0
0	3590547	22	0
0	3596056	22	0
0	3598892	22	0
0	3599009	22	0
0	3599268	22	0
0	1033607	23	0
0	1034203	23	0
0	1034981	23	0
0	1036214	23	0
0	1036491	23	0
0	1036619	23	0
0	1036724	23	0
0	1036870	23	0
0	1036896	23	0
0	1036987	23	0
0	1037001	23	0
0	1037147	23	0
0	1043870	23	0
0	1044022	23	0
0	1044423	23	0
0	1044720	23	0
0	1065026	23	0
0	1065046	23	0
0	1065057	23	0
0	1065094	23	0
0	1065095	23	0
0	1065114	23	0
0	1079947	23	1
0	1082004	23	0
0	1082005	23	0
0	1082197	23	0
0	1082621	23	0
0	1087854	23	0
0	1087857	23	0
0	111183	23	0
0	1112595	23	0
0	1139191	23	0
0	1139350	23	0
0	1156954	23	0
0	1168908	23	1
0	1174869	23	0
0	1177931	23	0
0	1187925	23	1
0	1208905	23	0
0	1253764	23	0
0	1257451	23	0
0	1257555	23	0
0	1269449	23	1
0	1276800	23	0
0	1276802	23	0
0	1277009	23	0
0	1277866	23	0
0	1283982	23	0
0	1297597	23	0
0	1297611	23	0
0	1297626	23	0
0	1326214	23	0
0	1351206	23	0
0	137231	23	0
0	137396	23	0
0	1386666	23	1
0	1386680	23	0
0	1440793	23	0
0	1459268	23	0
0	1459932	23	0
0	1459933	23	0
0	1464140	23	0
0	1464148	23	0
0	1464382	23	0
0	1474586	23	0
0	1479817	23	1
0	1479820	23	0
0	1481583	23	1
0	1483837	23	1
0	1488827	23	1
0	1524947	23	1
0	1524986	23	1
0	1533806	23	0
0	1544343	23	0
0	1550411	23	0
0	1584227	23	0
0	1592076	23	1
0	1617112	23	0
0	1618386	23	0
0	1629021	23	0
0	1633737	23	1
0	1635565	23	0
0	1638037	23	0
0	1657024	23	0
0	169187	23	0
0	1697818	23	1
0	1698484	23	0
0	1750982	23	0
0	1780052	23	0
0	1781075	23	0
0	1804297	23	0
0	1821020	23	1
0	1828053	23	0
0	1829162	23	0
0	1868965	23	0
0	1892149	23	0
0	1920530	23	0
0	1925127	23	0
0	193681	23	0
0	1949836	23	1
0	1976320	23	0
0	1995203	23	0
0	2001148	23	0
0	2014765	23	0
0	2048957	23	1
0	2050007	23	0
0	2078590	23	0
0	2082036	23	0
0	2096525	23	0
0	2098753	23	0
0	2128199	23	0
0	2132358	23	0
0	2135496	23	0
0	2136325	23	0
0	2137979	23	0
0	2140793	23	0
0	2147297	23	0
0	2150132	23	0
0	2151900	23	0
0	2175052	23	0
0	2175055	23	0
0	2198914	23	0
0	2206429	23	0
0	2206498	23	0
0	2222229	23	0
0	2231608	23	0
0	2232040	23	0
0	2244617	23	0
0	2246097	23	2
0	2259145	23	0
0	2259431	23	0
0	2265263	23	0
0	2270282	23	0
0	2276602	23	0
0	2287169	23	0
0	2323005	23	0
0	2364776	23	0
0	2365393	23	0
0	2365966	23	0
0	2366049	23	0
0	2366387	23	0
0	2384912	23	0
0	2391256	23	0
0	239964	23	0
0	2430173	23	0
0	2430957	23	0
0	2432466	23	0
0	2442605	23	0
0	2442901	23	1
0	2443771	23	0
0	2448207	23	0
0	2448235	23	0
0	2448269	23	0
0	2448483	23	0
0	2448541	23	0
0	2448694	23	0
0	2448757	23	0
0	2449052	23	0
0	2449062	23	0
0	2474644	23	0
0	2491596	23	0
0	2494655	23	0
0	2526478	23	0
0	2526531	23	0
0	2526540	23	0
0	2528206	23	1
0	2528214	23	1
0	2528217	23	0
0	2528218	23	1
0	2530965	23	0
0	2530989	23	0
0	2533003	23	0
0	2536182	23	0
0	2542347	23	0
0	2551590	23	0
0	2551658	23	0
0	2556761	23	0
0	2559826	23	0
0	2561004	23	0
0	2570417	23	0
0	2570830	23	0
0	2571096	23	0
0	2575602	23	0
0	2584645	23	0
0	2595892	23	0
0	2600375	23	0
0	2600632	23	0
0	2607303	23	0
0	2613408	23	0
0	2613580	23	0
0	2615032	23	0
0	2615269	23	0
0	2615288	23	0
0	2621130	23	0
0	2621219	23	0
0	2621418	23	0
0	2627222	23	0
0	2627712	23	0
0	2628087	23	0
0	2628138	23	0
0	2628155	23	0
0	2628156	23	0
0	2628157	23	0
0	2629961	23	2
0	2629964	23	0
0	2629967	23	2
0	2629982	23	2
0	2630042	23	0
0	2630044	23	0
0	2632616	23	0
0	2632783	23	0
0	2633327	23	0
0	2633340	23	0
0	2637839	23	0
0	2638603	23	0
0	2640343	23	0
0	2640759	23	0
0	2646603	23	0
0	2646604	23	0
0	2650592	23	1
0	2650593	23	0
0	2650594	23	1
0	2650603	23	2
0	2650609	23	1
0	2655297	23	0
0	2664474	23	0
0	2668889	23	0
0	2668940	23	0
0	2669462	23	0
0	2671087	23	0
0	2671108	23	0
0	2671519	23	0
0	2672118	23	0
0	2672265	23	0
0	2672327	23	0
0	2672793	23	0
0	2672796	23	1
0	2672797	23	1
0	2684714	23	2
0	2685145	23	2
0	2685370	23	0
0	2687595	23	1
0	2687695	23	0
0	2687698	23	0
0	2687825	23	0
0	2688116	23	0
0	2688148	23	0
0	2689483	23	0
0	2692114	23	2
0	2692120	23	2
0	2694776	23	0
0	2695191	23	2
0	2695197	23	2
0	2695204	23	0
0	2695207	23	0
0	2695215	23	0
0	2695619	23	2
0	2698626	23	0
0	2699700	23	0
0	2699716	23	0
0	2699821	23	2
0	2699950	23	0
0	2699958	23	2
0	2699961	23	0
0	2699965	23	1
0	2699974	23	0
0	2700432	23	0
0	2700434	23	0
0	2700439	23	0
0	2700440	23	0
0	2700454	23	0
0	2700479	23	0
0	2700579	23	0
0	2700584	23	0
0	2703259	23	0
0	2705822	23	0
0	2706597	23	1
0	2706598	23	0
0	2706605	23	1
0	2706608	23	2
0	2706609	23	1
0	2706620	23	0
0	2707151	23	1
0	2707157	23	2
0	2707802	23	2
0	2707808	23	2
0	2707811	23	2
0	2710438	23	0
0	2712529	23	0
0	2714566	23	0
0	2714570	23	0
0	2714572	23	0
0	2714573	23	0
0	2718858	23	0
0	2726475	23	0
0	2726561	23	0
0	2727906	23	0
0	2731520	23	0
0	2732070	23	0
0	2732088	23	0
0	2732089	23	0
0	2732103	23	0
0	2732104	23	0
0	2732159	23	0
0	2733966	23	0
0	2737542	23	0
0	2737642	23	0
0	2737768	23	0
0	2738866	23	0
0	2739483	23	2
0	2740044	23	0
0	2740136	23	0
0	2740156	23	0
0	2740172	23	0
0	2740244	23	0
0	2740259	23	0
0	2740325	23	0
0	2741488	23	0
0	2749010	23	0
0	2749011	23	0
0	2749178	23	0
0	2749195	23	0
0	2750224	23	0
0	2750241	23	0
0	2754087	23	0
0	2760694	23	0
0	2760696	23	0
0	2766139	23	0
0	2769299	23	0
0	2769317	23	0
0	2769394	23	0
0	2769415	23	0
0	2769424	23	0
0	2769458	23	0
0	2769459	23	0
0	2770478	23	0
0	2770831	23	0
0	2772260	23	0
0	2772988	23	0
0	2774533	23	0
0	2779311	23	0
0	2779396	23	0
0	2779397	23	0
0	2783053	23	0
0	2783073	23	0
0	2783075	23	0
0	2784389	23	0
0	2790738	23	0
0	2794498	23	0
0	2797384	23	0
0	2798987	23	0
0	2799006	23	0
0	2799007	23	0
0	2799065	23	0
0	2799410	23	1
0	2799965	23	0
0	2802352	23	1
0	2803812	23	0
0	2803899	23	0
0	2803911	23	0
0	2803930	23	0
0	2803948	23	0
0	2803987	23	0
0	2803992	23	0
0	2804019	23	0
0	2804726	23	0
0	2804728	23	0
0	280706	23	0
0	2807440	23	0
0	2807848	23	0
0	2808165	23	0
0	2808565	23	0
0	2809071	23	0
0	2810825	23	0
0	2811115	23	0
0	2822252	23	0
0	2822332	23	0
0	2822957	23	0
0	2823015	23	0
0	2827098	23	0
0	2827106	23	0
0	2827116	23	0
0	2827779	23	0
0	2828091	23	0
0	2829486	23	0
0	2831020	23	0
0	2831838	23	0
0	2836222	23	0
0	2840573	23	0
0	2840593	23	0
0	2844281	23	0
0	2844744	23	0
0	2844821	23	0
0	2846152	23	2
0	2846739	23	0
0	2848004	23	2
0	2850177	23	0
0	2850857	23	0
0	2850862	23	0
0	2850863	23	0
0	2851579	23	0
0	2853047	23	0
0	2854726	23	0
0	2860341	23	0
0	2860402	23	0
0	2860417	23	0
0	2860442	23	0
0	2861010	23	0
0	2862510	23	0
0	2862516	23	0
0	2865026	23	1
0	2865605	23	0
0	2866382	23	0
0	2866561	23	0
0	2868875	23	0
0	2868877	23	0
0	2876086	23	2
0	2876696	23	0
0	2876697	23	0
0	2876698	23	0
0	2876700	23	0
0	2876703	23	0
0	2876705	23	0
0	2876706	23	0
0	2876707	23	0
0	2876771	23	0
0	2877018	23	0
0	2883194	23	0
0	2891696	23	0
0	2891759	23	0
0	2892667	23	0
0	2892668	23	0
0	2892705	23	0
0	2894487	23	0
0	2896592	23	0
0	28986	23	0
0	2898665	23	0
0	2902217	23	0
0	2904789	23	0
0	2904803	23	0
0	2906941	23	0
0	2908671	23	0
0	2910294	23	0
0	2911409	23	0
0	2911751	23	0
0	2915987	23	0
0	2920011	23	0
0	2920694	23	0
0	2921287	23	0
0	2923693	23	0
0	2923795	23	0
0	2928379	23	0
0	2928380	23	0
0	2929411	23	0
0	2929613	23	0
0	2930157	23	0
0	2930656	23	0
0	2938618	23	0
0	2939501	23	0
0	2939536	23	0
0	2939681	23	1
0	2941259	23	0
0	2941920	23	2
0	2943722	23	0
0	2944193	23	0
0	2944855	23	0
0	2946710	23	0
0	2946729	23	0
0	2947622	23	0
0	2948389	23	0
0	2949669	23	0
0	2949792	23	0
0	2954374	23	0
0	2956251	23	0
0	2957592	23	0
0	2957716	23	0
0	2958034	23	0
0	2958359	23	0
0	2958958	23	0
0	2958960	23	0
0	2962297	23	1
0	2962302	23	2
0	2963486	23	0
0	2963520	23	0
0	2965908	23	0
0	2965917	23	0
0	2972241	23	0
0	2974228	23	0
0	2975260	23	0
0	2978117	23	0
0	2978229	23	0
0	2980637	23	0
0	2980872	23	0
0	2981052	23	0
0	2988175	23	2
0	2988177	23	0
0	2988179	23	0
0	2988180	23	0
0	2988949	23	0
0	2989578	23	0
0	2989655	23	0
0	2990464	23	0
0	2990816	23	0
0	2990855	23	0
0	2992187	23	0
0	2993722	23	0
0	2994134	23	0
0	2995798	23	0
0	2997975	23	0
0	2998244	23	0
0	3000155	23	0
0	3000163	23	0
0	3001720	23	0
0	3002365	23	0
0	3003149	23	0
0	3004609	23	2
0	3006383	23	0
0	3008329	23	0
0	3012194	23	0
0	3012358	23	0
0	3012722	23	0
0	3014790	23	0
0	3015048	23	0
0	3015243	23	0
0	3015430	23	0
0	3015502	23	0
0	3015592	23	0
0	3015847	23	0
0	3016307	23	1
0	3019346	23	0
0	3020354	23	0
0	3021334	23	0
0	3021347	23	0
0	3022139	23	0
0	3022313	23	0
0	3023754	23	0
0	3023867	23	0
0	3024567	23	0
0	3024890	23	0
0	3030047	23	0
0	3033073	23	0
0	3033074	23	0
0	3033840	23	0
0	3034918	23	0
0	3038529	23	0
0	3038958	23	0
0	3040077	23	0
0	3044566	23	0
0	3044568	23	0
0	3047001	23	0
0	3047913	23	1
0	3050695	23	0
0	3056200	23	0
0	3056330	23	0
0	3058085	23	0
0	3062119	23	1
0	3063409	23	0
0	3066248	23	0
0	3067043	23	0
0	3069579	23	0
0	3072154	23	2
0	3074273	23	0
0	3074291	23	0
0	3074332	23	0
0	3075397	23	0
0	3079651	23	0
0	3079655	23	0
0	3081564	23	0
0	3082791	23	0
0	3083353	23	0
0	3083533	23	0
0	3085223	23	0
0	3086146	23	0
0	3090107	23	0
0	3092137	23	0
0	3097545	23	0
0	3097567	23	0
0	3097723	23	0
0	3099506	23	0
0	3102491	23	0
0	3104451	23	0
0	3104453	23	0
0	3104539	23	0
0	3107698	23	2
0	3109340	23	2
0	3109347	23	0
0	3109679	23	0
0	3109842	23	0
0	3113200	23	0
0	3114388	23	0
0	3114546	23	0
0	3114601	23	0
0	3115677	23	0
0	3117630	23	0
0	3117807	23	0
0	3118372	23	0
0	3119105	23	0
0	3120652	23	0
0	3121444	23	0
0	3123513	23	0
